particle_id,geometry_id,x,y,z,t,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,volume_id,layer_id,module_id,hit_id,measurement_id,region,hardware,hit_barrel_endcap,hit_layer_disk,hit_eta_module,hit_phi_module
4503599660924928,864691265894126848,391.031586,520.742126,-2948.5,3019.59326,3.97256589,5.61369276,-31.1268387,31.8776741,-0.000360617967,0.000819733192,0.000101896483,-6.76822225e-08,12,2,149,46,46,3.0,STRIP,2,2,149,149
4503599694479360,864691403333057792,-329.801361,-288.012817,-2554.5,2591.76904,-4.98424673,-4.18072033,-37.9655495,38.5190239,-0.000514319632,0.000613322132,7.7685101e-08,-8.46742338e-08,12,4,61,47,47,3.0,STRIP,2,4,61,61
4503599728033792,864691403333078016,662.95343,-64.4862061,-2545.5,2631.42871,3.08057857,-0.0958408043,-11.7848005,12.1816187,0.000520101632,0.000257556851,0.000133963535,-8.42734948e-08,12,4,140,48,48,3.0,STRIP,2,4,140,140
4503599660924928,864691403333080320,339.704132,448.799927,-2548.5,2609.94458,4.01544523,5.58333397,-31.1267986,31.8776741,0.000618261576,-0.000291696109,2.75178973e-05,-7.37577892e-08,12,4,149,49,49,3.0,STRIP,2,4,149,149
4503599694479360,864691540771997440,-276.599213,-243.121338,-2148.5,2179.84326,-4.96187973,-4.21366024,-37.9648399,38.5190239,0.000353228097,-0.000198810623,-2.40390909e-05,-5.79540611e-08,12,6,7,50,50,3.0,STRIP,2,6,7,7
4503599660924928,864691540772018944,288.609314,378.32016,-2154.5,2206.44019,4.05807924,5.55315924,-31.126667,31.8776741,-0.000375566073,-0.000460805721,-0.000131093402,-7.27379046e-08,12,6,91,51,51,3.0,STRIP,2,6,91,91
4503599728033792,864691540772031232,559.216309,-60.2097664,-2148.5,2221.06104,3.07724094,-0.157113045,-11.7850161,12.1816196,0.00030493128,-0.000895033183,9.16709323e-05,-7.58251417e-08,12,6,139,52,52,3.0,STRIP,2,6,139,139
4503599728033792,864691540772031488,558.432983,-60.1697121,-2145.5,2217.95996,3.07696939,-0.157994956,-11.7850752,12.1816196,0.000247496937,0.000412234134,5.91864082e-05,-8.12124483e-08,12,6,140,53,53,3.0,STRIP,2,6,140,140
4503599694479360,864691678210950912,-230.963074,-204.149094,-1798.5,1824.73413,-4.93642712,-4.24239492,-37.9649582,38.5190277,0.000935415854,-3.7709855e-05,-0.000117326847,-7.47205036e-08,12,8,7,54,54,3.0,STRIP,2,8,7,7
4503599728033792,864691678210969856,469.445251,-54.826088,-1804.5,1865.48608,3.07433081,-0.211520538,-11.7849245,12.1816196,-0.000565197493,0.000169901352,-0.000150409804,-6.46831637e-08,12,8,81,55,55,3.0,STRIP,2,8,81,81
4503599660924928,864691678210972416,242.768417,316.016968,-1804.5,1847.9928,4.09550142,5.52698421,-31.1264248,31.877676,-8.8034416e-05,5.87480827e-05,-5.71843998e-07,-5.65923415e-07,12,8,91,56,56,3.0,STRIP,2,8,91,91
4503599711256576,864691678210989568,-172.863586,583.266174,-1795.5,1895.81287,-2.0259819,6.17259645,-19.1946507,20.264534,0.000225195356,-0.000627042959,-0.00022528744,-1.06783077e-07,12,8,158,57,57,3.0,STRIP,2,8,158,158
4503599694479360,864691815649904384,-192.034851,-170.533356,-1498.5,1520.35583,-4.91744089,-4.26446247,-37.9649506,38.5190277,0.000380499987,-3.20832914e-05,-4.56109374e-05,-6.69078446e-08,12,10,7,58,58,3.0,STRIP,2,10,7,7
4503599728033792,864691815649909248,388.893005,-48.6327515,-1495.5,1546.08691,3.0728817,-0.263584346,-11.784255,12.1816216,-0.000982893398,0.000720806711,-0.000272288016,-6.70812526e-08,12,10,26,59,59,3.0,STRIP,2,10,26,26
4503599660924928,864691815649911552,202.362946,261.8125,-1498.5,1534.61145,4.12691641,5.50182629,-31.1267357,31.8776779,0.000311660435,-0.000136174436,1.73289118e-05,-7.35948618e-08,12,10,35,60,60,3.0,STRIP,2,10,35,35
4503599728033792,864691815649923328,391.238831,-48.8319626,-1504.5,1555.39014,3.07137179,-0.258825719,-11.7847528,12.1816206,-0.00102058065,-9.25577842e-05,-0.000263779017,-1.22756489e-07,12,10,81,61,61,3.0,STRIP,2,10,81,81
4503599711256576,864691815649927936,-142.574478,489.54837,-1504.5,1588.59302,-1.9697237,6.19110537,-19.1945438,20.264534,-6.63587416e-05,-0.000348277012,-0.000105443993,-7.37029708e-08,12,10,99,62,62,3.0,STRIP,2,10,99,99
4503599677702144,864691815649935872,275.468536,-572.576965,-1495.5,1625.24011,1.08701074,-2.69736385,-6.83292294,7.42680025,0.000764694996,0.00028704555,8.5370948e-06,-1.39264998e-07,12,10,130,63,63,3.0,STRIP,2,10,130,130
4503599728033792,864691953088862720,315.926392,-41.8496971,-1215.5,1256.64514,3.0701201,-0.30692482,-11.783927,12.1816225,-0.0002513332,-0.00115264114,-3.53294527e-05,-6.83667025e-08,12,12,26,64,64,3.0,STRIP,2,12,26,26
